customer_id,purchase_date,product_category,amount,transaction_id,full_name,email,phone,address,signup_date,name,gender,age
404,2025-04-17,Home & Kitchen,255.45,1014,George Chavez,george.chavez1842@outlook.com,No especificado,"5495 Elm St, Apt 28, Madison, NY 09305",2020-01-10,Elena,Female,55
719,2025-09-07,Clothing,322.1,1007,Olivia Bennett,olivia.bennett3107@aol.com,No especificado," 1164 Elm St, Springfield, NY 25048 ",2019-10-13,Bob,Male,35
969,2025-03-25,Home & Kitchen,460.17,10071, Peter Gray ,peter.gray6134@protonmail.com,+1 (726) 968-8491,"2856 Sunset Blvd, Centerville, FL 85006",2019-03-23,George,Female,54
741,2025-06-17,Toys,156.13,1013,Connor Chavez,connor.chavez7442@mail.com,+1 (247) 646-6507,"3916 Main St, Greenville, CA 66672",2020-04-07,Hannah,Female,25
995,2025-03-17,Electronics,229.73,10681,Lauren White,lauren.white5578@outlook.com,+1 (727) 799-7939,"6097 Lakeview Dr, Fairview, NY 27969",2022-10-10,Elena,Female,48
368,2025-08-25,Toys,162.21,1076, Fiona Williams ,fiona.williams6277@mail.com,+1 (584) 577-9259," 1805 Oak St, Apt 80, Arlington, CA 34026 ",2022-02-12,Bob,Male,44
723,2025-08-15,Home & Kitchen,35.92,10244,Riley Rodriguez,riley.rodriguez3525@yahoo.com,+1 (576) 875-8296,"5237 Oak St, Apt 80, Greenville, FL 73300",2019-08-19,Carlos,Male,59
496,2025-07-28,Clothing,188.73,1027,Dave Hughes,dave.hughes9205@aol.com,+1 (625) 361-4724,"4679 Main St, Fairview, CA 24959",2023-03-08,George,Female,30
66,2025-01-09,Sports,354.27,10032,No especificado,charlie.brown0553@yahoo.com,+1 (738) 855-1674,"9192 Maple Dr, Apt 31, Greenville, TX 29909",2022-12-22,Diana,Female,35
177,2025-06-07,Electronics,482.22,10161,Jane Patel,jane.patel4030@gmail.com,No especificado,"3440 Maple Dr, Franklin, NY 10235",No especificado,Alice,Female,53
608,2025-01-03,Home & Kitchen,151.8,10642,No especificado,violet.lopez1532@protonmail.com,+1 (409) 386-4418,"2081 Sunset Blvd, Arlington, FL 24157",2020-04-17,George,Female,58
104,2025-07-14,Sports,181.77,10603,Kelly Parker,kelly.parker1851@mail.com,No especificado,"6854 Lakeview Dr, Greenville, NY 81870",2019-10-21,Alice,Female,33
487,2025-04-30,Home & Kitchen,308.22,10472, Hank Gomez ,hank.gomez5538@gmail.com,No especificado,"6164 Elm St, Arlington, IL 65102",2020-10-12,George,Female,25
164,2025-01-12,Clothing,353.41,10311,Brianna Ramos,brianna.ramos4410@yahoo.com,+1 (905) 560-6465,"6888 Washington Blvd, Springfield, CA 57545",2020-05-05,Diana,Female,62
301,2025-05-20,Home & Kitchen,370.25,10381, William Robinson ,No especificado,+1 (551) 578-1436,"8230 Hillcrest Ave, Georgetown, NY 04118",2020-05-13,Frank,Female,54
883,2025-05-10,Toys,33.76,10651, Ximena Morgan ,ximena.morgan4428@protonmail.com,No especificado,No especificado,2021-10-07,Frank,Male,15
146,2025-06-26,Home & Kitchen,252.81,10652,Victor Gutierrez,victor.gutierrez1405@mail.com,+1 (462) 571-4046,"3047 Cedar Ln, Arlington, CA 78054",2022-03-24,Alice,Female,28
308,2025-07-19,Electronics,218.06,10532,Frank Myers,frank.myers8698@aol.com,+1 (381) 353-3514,"8233 Pine Ave, Fairview, CA 08676",2019-07-07,Hannah,Male,38
823,2025-07-13,Electronics,411.49,10662, Charlie Garcia ,charlie.garcia4891@gmail.com,+1 (911) 495-2613,No especificado,2021-03-22,Elena,Female,31
581,2025-03-03,No especificado,385.62,10863, Marcus Taylor ,marcus.taylor7519@aol.com,+1 (621) 255-7891,"6247 Sunset Blvd, Apt 45, Madison, CA 12825",2023-05-31,Diana,Female,60
657,2025-04-29,Electronics,327.88,1035,John Mitchell,john.mitchell4974@outlook.com,No especificado,"6279 Elm St, Apt 35, Fairview, CA 53264",2020-11-03,Elena,Female,31
10,2025-03-02,Electronics,176.9,10551,Ursula Price,ursula.price8048@gmail.com,No especificado,"5557 Lakeview Dr, Apt 59, Franklin, NY 75924",2019-09-24,Alice,Female,32
312,2025-04-18,Home & Kitchen,447.08,10221, Faith Long ,faith.long4273@outlook.com,No especificado," 9704 Cedar Ln, Apt 88, Fairview, FL 90056 ",2019-05-09,Frank,Male,27
323,2025-08-31,Clothing,29.74,10371, Olivia Ramirez ,olivia.ramirez6263@protonmail.com,+1 (799) 928-3717,"7812 Hillcrest Ave, Springfield, TX 59901",2020-08-24,Hannah,Female,44
213,2025-04-18,Sports,433.46,1046, George King ,george.king3868@aol.com,+1 (688) 564-5004,"8593 Hillcrest Ave, Apt 14, Springfield, IL 71912",2021-12-04,Hannah,Female,27
614,2025-03-22,Clothing,156.63,10473,Owen Gutierrez,owen.gutierrez4234@aol.com,No especificado,"6229 Sunset Blvd, Clinton, IL 01950",2023-05-14,George,Female,62
996,No especificado,Sports,437.74,10902,Kevin White,kevin.white6863@protonmail.com,+1 (742) 990-9163,No especificado,2019-12-08,George,Female,54
109,2025-08-15,Home & Kitchen,453.52,10351,Noah Hughes,noah.hughes6644@protonmail.com,+1 (445) 841-1782,"395 Sunset Blvd, Riverside, TX 93935",2020-02-05,Elena,Female,58
449,2025-08-11,Home & Kitchen,382.09,1073,Kelly Stewart,kelly.stewart4884@hotmail.com,+1 (852) 332-4419,"4096 Sunset Blvd, Apt 28, Georgetown, CA 91665",2023-11-05,Elena,Female,45
660,2025-05-06,Clothing,418.73,10281,Melissa Sanders,melissa.sanders6621@yahoo.com,No especificado,"4004 Pine Ave, Apt 77, Clinton, NY 25807",2023-03-23,Bob,Female,54
31,2025-01-10,Toys,426.87,10112,Frank White,frank.white0331@outlook.com,+1 (689) 438-6873,"3763 Sunset Blvd, Springfield, CA 59430",2021-09-25,Alice,Female,37
616,No especificado,Clothing,138.84,10482, Brianna Lopez ,brianna.lopez3543@outlook.com,+1 (424) 723-4840,"1804 Elm St, Riverside, FL 40362",2021-01-28,Bob,Female,36
910,2025-04-03,Electronics,490.68,1052,Xander Ramirez,xander.ramirez2859@hotmail.com,+1 (608) 466-2196,"6693 Hillcrest Ave, Clinton, TX 08226",2023-01-08,Hannah,Male,44
127,2025-01-11,Toys,117.98,10282, Liam Garcia ,liam.garcia2070@mail.com,+1 (265) 441-3386,"4242 Pine Ave, Apt 26, Centerville, NY 74762",2019-03-23,George,Female,36
305,2025-08-13,No especificado,391.75,10851,John Cruz,john.cruz4192@aol.com,+1 (754) 271-4289," 5653 Lakeview Dr, Riverside, CA 75406 ",No especificado,Frank,Male,40
17,2025-01-24,No especificado,472.13,10953,Holly Hall,holly.hall6737@hotmail.com,+1 (556) 275-2181,"3804 Cedar Ln, Apt 89, Fairview, FL 08754",2022-01-16,Elena,Female,43
84,2025-08-04,Sports,5.07,10474,Bryan Jones,No especificado,No especificado," 2149 Oak St, Apt 74, Arlington, TX 27967 ",2021-07-12,Bob,Female,28
599,2025-07-07,Home & Kitchen,152.54,10923, Ethan Garcia ,No especificado,+1 (647) 713-5748,"7169 Hillcrest Ave, Springfield, FL 47804",2023-10-19,Alice,Female,46
670,2025-06-04,Electronics,334.86,10533,Walter Ross,walter.ross9837@mail.com,+1 (971) 558-4139,No especificado,2020-12-02,Hannah,Male,34
297,2025-08-16,Toys,No especificado,10562, Delilah Hernandez ,delilah.hernandez7998@protonmail.com,No especificado,"8747 Lakeview Dr, Apt 61, Centerville, FL 16093",2023-01-21,George,Female,48
176,2025-09-08,Clothing,124.74,10785,Lauren Evans,No especificado,+1 (451) 314-7952,"4390 Sunset Blvd, Riverside, NY 95953",2020-07-05,George,Female,53
991,2025-03-03,Toys,120.03,10801,Samantha Kelly,samantha.kelly3185@gmail.com,+1 (786) 688-8672,"4372 Washington Blvd, Madison, TX 62263",2022-06-22,Diana,Female,50
79,2025-07-21,Sports,395.55,10372,Jocelyn Baker,No especificado,+1 (675) 550-4634,"7095 Maple Dr, Clinton, IL 12795",2019-04-26,Bob,Female,62
27,2025-03-07,Home & Kitchen,284.72,10621,Violet Edwards,violet.edwards4484@outlook.com,+1 (646) 650-2238,"101 Elm St, Arlington, IL 44421",2019-11-08,Diana,Female,46
820,2025-03-17,Home & Kitchen,87.82,10401,Liam Alvarez,liam.alvarez1912@mail.com,+1 (497) 961-6771,"3586 Sunset Blvd, Apt 14, Greenville, IL 15756",2022-01-03,Carlos,Male,46
118,2025-07-28,Home & Kitchen,391.29,10802,Riley Lewis,riley.lewis5567@outlook.com,No especificado,"242 Lakeview Dr, Riverside, IL 84072",2019-10-17,George,Female,35
793,2025-01-09,Sports,398.29,10052,Ethan Mitchell,ethan.mitchell6321@protonmail.com,No especificado,No especificado,2021-04-25,Carlos,Male,51
6,2025-06-01,Toys,173.49,10643,Uma White,uma.white7642@outlook.com,No especificado,"8610 Main St, Georgetown, FL 58933",2023-10-23,George,Female,42
825,2025-01-14,Toys,302.53,10141,Quentin Alvarez,quentin.alvarez6423@yahoo.com,No especificado,"3065 Oak St, Arlington, FL 69799",2021-06-08,Hannah,Male,38
508,2025-05-04,Clothing,342.9,10614,Beth Clark,beth.clark5055@yahoo.com,No especificado,"2643 Maple Dr, Apt 5, Riverside, FL 70712",2020-09-13,Carlos,Male,33
403,2025-06-18,Electronics,424.97,10373, Natalie Edwards ,natalie.edwards6533@gmail.com,No especificado," 6398 Maple Dr, Apt 11, Franklin, CA 84792 ",2019-08-18,George,Female,22
383,2025-04-16,Sports,122.53,10231, Kevin Edwards ,kevin.edwards0847@protonmail.com,+1 (996) 395-3101,"4416 Cedar Ln, Apt 1, Madison, IL 98178",2021-06-25,Bob,Female,27
399,2025-08-20,Toys,492.09,10622,Bob Nguyen,bob.nguyen7234@outlook.com,+1 (882) 405-7499,"8436 Main St, Franklin, TX 79589",2019-01-18,Alice,Female,44
671,2025-03-26,Electronics,75.36,10271,No especificado,faith.morales8804@mail.com,No especificado,No especificado,No especificado,Frank,Male,54
19,2025-04-25,Toys,145.72,10122,George Peterson,george.peterson6342@outlook.com,+1 (876) 306-2155,"2498 Sunset Blvd, Centerville, TX 76015",2023-02-28,Elena,Female,45
746,2025-08-29,Home & Kitchen,474.11,10312,Isabel Bennett,isabel.bennett2893@outlook.com,+1 (530) 601-3417,"8393 Maple Dr, Georgetown, NY 81268",2022-09-16,George,Female,41
542,2025-05-23,Electronics,66.79,1087, Felix Flores ,felix.flores8708@mail.com,+1 (481) 471-6740,No especificado,2019-03-23,Diana,Female,63
61,2025-02-24,Toys,230.84,10585,Kyle Sanders,kyle.sanders6813@protonmail.com,No especificado,"1927 Cedar Ln, Fairview, FL 95120",2019-10-18,George,Female,39
544,2025-05-10,Home & Kitchen,416.53,10852,Grace Morris,grace.morris2749@protonmail.com,+1 (550) 959-4884,"3163 Pine Ave, Arlington, TX 02707",2019-10-21,Frank,Female,35
658,2025-05-27,Sports,490.69,10374,John Flores,john.flores6784@hotmail.com,+1 (850) 694-6838,"3967 Main St, Greenville, IL 49269",2021-03-02,Bob,Male,51
850,2025-04-28,Electronics,175.89,10541,Sara Brown,sara.brown6133@hotmail.com,+1 (564) 531-7346," 2900 Pine Ave, Franklin, FL 66855 ",2019-06-25,Bob,Male,55
300,2025-02-11,Clothing,52.78,10822,Bob Reed,bob.reed3104@gmail.com,+1 (770) 511-8273,"8742 Hillcrest Ave, Apt 59, Madison, FL 59803",2023-08-13,Frank,Female,51
108,2025-04-05,Sports,301.49,10682, Tom Cox ,tom.cox8418@hotmail.com,No especificado,"8424 Washington Blvd, Centerville, IL 08912",2022-11-10,George,Female,45
330,2025-01-29,Toys,151.17,10072,Rebecca Brown,rebecca.brown9324@yahoo.com,+1 (988) 391-3159," 4861 Washington Blvd, Georgetown, CA 01018 ",2019-02-20,Elena,Female,24
442,2025-07-18,Clothing,391.41,10586,Hailey Watson,hailey.watson3267@mail.com,+1 (474) 694-1540,"4529 Main St, Centerville, IL 77689",2023-04-26,Alice,Female,31
629,2025-06-20,Sports,383.44,10671,Olivia Cox,olivia.cox6567@hotmail.com,No especificado,"8329 Oak St, Apt 25, Georgetown, TX 81388",2020-05-22,Carlos,Male,33
254,2025-01-20,Home & Kitchen,260.77,10341,Ivy Green,ivy.green4163@protonmail.com,No especificado," 7522 Washington Blvd, Apt 51, Greenville, FL 37616 ",2020-12-01,Alice,Female,37
56,2025-09-14,Clothing,352.62,10192,Wendy Garcia,wendy.garcia5272@gmail.com,+1 (566) 687-7038,"5310 Washington Blvd, Madison, NY 13731",No especificado,Elena,Female,23
276,2025-05-21,Electronics,388.07,10864,Caleb Martinez,caleb.martinez3619@yahoo.com,No especificado,"868 Main St, Apt 39, Centerville, FL 03110",2023-11-28,Elena,Female,62
669,2025-08-27,Toys,180.61,10823,Wendy Campbell,wendy.campbell4999@mail.com,+1 (553) 506-6285,"7902 Oak St, Riverside, IL 57303",2019-04-11,Hannah,Female,48
866,2025-09-06,Clothing,44.69,10644,Bob Scott,bob.scott2912@hotmail.com,+1 (512) 321-6263," 4744 Elm St, Arlington, CA 13125 ",2019-08-19,Carlos,Male,52
903,2025-01-14,Clothing,143.62,10731, Rebecca Robinson ,rebecca.robinson6384@protonmail.com,+1 (510) 646-6634,"4623 Cedar Ln, Springfield, TX 95907",No especificado,Bob,Male,34
359,2025-05-04,Home & Kitchen,348.82,10131,Liam Jimenez,liam.jimenez0364@mail.com,+1 (967) 328-9336,"1580 Hillcrest Ave, Springfield, NY 65862",2021-02-16,Elena,Female,37
200,2025-01-20,Electronics,423.57,10723,Gloria Turner,gloria.turner6343@aol.com,No especificado,"2107 Main St, Fairview, FL 69527",2021-12-22,Elena,Female,25
766,2025-03-31,Clothing,5.73,10203,Henry Cooper,henry.cooper9448@protonmail.com,+1 (445) 431-5753,"7738 Pine Ave, Apt 44, Springfield, IL 07180",2023-10-28,Bob,Female,24
623,2025-06-02,Clothing,387.71,10786,Rebecca Edwards,rebecca.edwards8287@aol.com,+1 (804) 516-7409,"3805 Lakeview Dr, Centerville, NY 92649",2020-04-08,Frank,Female,120
134,2025-06-10,Electronics,No especificado,10262,No especificado,No especificado,+1 (226) 434-4260,"9343 Elm St, Apt 79, Fairview, FL 74939",2021-04-03,Frank,Male,53
121,2025-08-12,Toys,496.44,10903, Ximena Davis ,ximena.davis0149@protonmail.com,+1 (740) 563-3195,"8587 Elm St, Apt 35, Riverside, TX 28426",2019-12-15,Elena,Female,26
639,2025-06-17,Toys,28.19,10631, Zoe Peterson ,No especificado,+1 (464) 679-1051,"2388 Oak St, Centerville, IL 81168",2023-09-23,George,Female,58
546,2025-01-31,Home & Kitchen,219.74,10521,Mia Gray,mia.gray8114@outlook.com,+1 (498) 712-1757,"5035 Pine Ave, Georgetown, IL 28179",2021-04-14,Elena,Female,26
45,2025-02-01,Toys,213.8,10182,No especificado,walter.stewart6755@protonmail.com,+1 (427) 643-9282,"9376 Hillcrest Ave, Greenville, IL 92674",2020-05-22,Hannah,Female,23
43,2025-01-07,Home & Kitchen,305.84,10954, Queen Nelson ,queen.nelson8958@outlook.com,No especificado,No especificado,2022-02-12,Diana,Female,30
627,2025-02-07,Sports,328.32,10871,Quinn Ruiz,quinn.ruiz6578@aol.com,+1 (760) 709-1740,"5069 Pine Ave, Greenville, IL 41868",2020-08-18,Bob,Female,29
154,2025-08-16,Home & Kitchen,5.67,10073,Erin Peterson,erin.peterson6468@protonmail.com,No especificado," 7540 Washington Blvd, Apt 74, Greenville, IL 51096 ",2022-01-02,George,Female,41
914,2025-09-02,Clothing,357.75,10313, Peter Young ,peter.young3906@yahoo.com,+1 (239) 543-9977,No especificado,2021-09-14,Frank,Female,61
32,2025-05-14,Electronics,18.63,1039, Wendy Nguyen ,wendy.nguyen4936@gmail.com,No especificado," 7871 Oak St, Georgetown, FL 02615 ",2022-03-21,Hannah,Female,36
417,2025-06-06,Electronics,147.27,10442,Ximena Johnson,ximena.johnson7793@aol.com,+1 (482) 504-8588,No especificado,2023-01-31,Alice,Female,37
742,2025-03-10,Toys,455.27,10461,Hank Turner,hank.turner2680@yahoo.com,+1 (839) 861-7648," 2195 Sunset Blvd, Franklin, NY 25203 ",2020-01-10,Alice,Female,31
400,2025-05-23,Sports,237.64,10587,Zoe Jones,zoe.jones0759@mail.com,No especificado,No especificado,2022-04-11,Alice,Female,30
798,2025-08-17,Sports,203.88,1059, Adrian Sanders ,adrian.sanders5800@gmail.com,+1 (562) 569-9544,"3690 Hillcrest Ave, Madison, FL 40835",2023-05-30,Carlos,Male,22
984,2025-03-13,Toys,340.38,10591,Nathan Taylor,nathan.taylor3789@yahoo.com,+1 (940) 685-3343,"4858 Washington Blvd, Clinton, CA 47422",2020-04-24,Elena,Female,36
915,2025-09-14,Home & Kitchen,158.14,10522,Stella Ramirez,stella.ramirez2094@mail.com,+1 (577) 756-1542,"2235 Sunset Blvd, Centerville, NY 70352",2021-12-17,Carlos,Male,23
483,2025-01-26,Electronics,141.5,10911, Kara Stewart ,kara.stewart5264@hotmail.com,+1 (521) 923-3855," 8742 Cedar Ln, Arlington, FL 21033 ",2022-10-04,George,Female,47
34,2025-01-27,Sports,245.37,10331, Quincy Martinez ,No especificado,No especificado,"6282 Main St, Riverside, TX 02640",2020-07-22,Elena,Female,58
306,2025-04-08,Clothing,324.68,10411,Lauren Adams,lauren.adams4611@yahoo.com,No especificado,"152 Sunset Blvd, Apt 88, Riverside, CA 56898",2023-12-13,Alice,Female,25
531,2025-06-25,Sports,190.79,10843,Walter James,walter.james0470@gmail.com,+1 (501) 844-9078,"791 Washington Blvd, Apt 40, Madison, FL 93752",2022-01-29,Elena,Female,40
712,2025-07-29,Home & Kitchen,427.71,10592, Adrian Young ,adrian.young8761@protonmail.com,+1 (254) 587-2959," 6385 Elm St, Arlington, FL 20236 ",2019-12-28,George,Female,51
266,2025-03-04,Toys,256.17,10382,Zach Lewis,zach.lewis2086@yahoo.com,No especificado,"1990 Oak St, Springfield, CA 61008",2019-11-04,Alice,Female,56
625,2025-01-19,No especificado,378.35,10811, Dave Campbell ,dave.campbell3996@hotmail.com,+1 (325) 482-3674," 4317 Pine Ave, Georgetown, TX 16012 ",2019-07-23,Hannah,Male,53
638,2025-06-10,Home & Kitchen,372.24,10831, Victor Collins ,No especificado,+1 (520) 828-7552," 2888 Pine Ave, Apt 71, Madison, TX 10012 ",2023-10-22,Diana,Female,49
594,2025-07-29,Sports,425.92,10451,Catherine Adams,catherine.adams6308@gmail.com,No especificado," 8196 Main St, Apt 77, Georgetown, FL 27812 ",2021-09-14,Bob,Female,60
847,2025-03-12,Home & Kitchen,10.65,10483,Violet Moore,violet.moore6898@hotmail.com,+1 (232) 763-4617,"8972 Pine Ave, Fairview, IL 09353",2023-09-09,Elena,Female,58
607,2025-04-29,Clothing,102.48,10933,Grace Castillo,grace.castillo0670@yahoo.com,+1 (773) 900-3058," 5199 Sunset Blvd, Georgetown, TX 92239 ",2020-09-28,Carlos,Male,32
97,2025-05-14,Electronics,60.73,10552, Ethan James ,ethan.james6704@aol.com,No especificado,"7541 Main St, Apt 94, Fairview, CA 46847",2019-05-18,Alice,Female,63
994,2025-03-07,Clothing,199.27,10475,Kyle Gomez,No especificado,No especificado,"4628 Cedar Ln, Georgetown, IL 03576",2020-09-21,Bob,Male,58
169,2025-01-25,Sports,485.91,10683,Violet Wilson,violet.wilson7630@hotmail.com,No especificado,"1212 Pine Ave, Centerville, NY 75895",No especificado,Frank,Female,48
132,2025-03-14,Clothing,12.09,10342, Queen Miller ,queen.miller9947@yahoo.com,+1 (487) 263-3895,"3752 Sunset Blvd, Apt 82, Riverside, TX 01664",2020-01-24,Hannah,Male,15
618,2025-01-05,Electronics,335.56,10162,Fiona Hill,fiona.hill5990@gmail.com,+1 (801) 767-3642," 3456 Sunset Blvd, Apt 84, Springfield, TX 52221 ",2022-02-24,Alice,Female,22
360,2025-04-11,Sports,312.23,10912,Catherine Roberts,catherine.roberts3387@outlook.com,No especificado,"8882 Pine Ave, Fairview, IL 73539",2023-07-15,George,Female,35
947,No especificado,Electronics,240.4,10212,Patrick Green,No especificado,+1 (752) 325-7438,"1133 Maple Dr, Madison, IL 97043",2020-10-02,Carlos,Male,56
484,2025-02-25,Electronics,316.63,10332,Quinn Harris,quinn.harris4817@hotmail.com,No especificado,"3144 Hillcrest Ave, Clinton, NY 66567",2021-12-13,Alice,Female,55
211,2025-08-25,Clothing,214.16,10183, Stella Perez ,stella.perez9432@outlook.com,No especificado,"6029 Oak St, Arlington, NY 28452",2021-04-15,Alice,Male,54
363,2025-03-22,Clothing,455.18,10761,Vanessa Martin,vanessa.martin9494@yahoo.com,+1 (886) 644-2849,"3660 Oak St, Fairview, TX 92042",2020-01-02,Bob,Male,36
136,2025-08-14,Electronics,330.98,10803,Nathan Foster,nathan.foster5318@hotmail.com,No especificado,"4261 Elm St, Greenville, CA 24584",2022-09-04,Hannah,Female,51
194,2025-02-28,Sports,246.38,1029,Natalie Young,natalie.young8282@protonmail.com,+1 (840) 951-3668," 6674 Cedar Ln, Apt 52, Riverside, IL 62527 ",No especificado,Frank,Male,40
880,2025-04-07,Home & Kitchen,153.46,10523,Edward Nelson,edward.nelson7584@protonmail.com,No especificado,No especificado,2023-04-19,Frank,Male,51
173,2025-09-02,Home & Kitchen,347.8,10542,Jacob Cook,jacob.cook6188@yahoo.com,+1 (490) 279-4672,"7439 Cedar Ln, Apt 50, Arlington, NY 69934",2021-09-19,Alice,Female,63
387,2025-03-30,Home & Kitchen,332.2,10204,Hank Hill,hank.hill1258@aol.com,+1 (803) 605-3470,"8520 Cedar Ln, Fairview, FL 13258",2022-07-23,Hannah,Male,61
358,2025-08-27,Toys,382.14,10724,Wendy Reed,wendy.reed2195@hotmail.com,+1 (292) 338-5662,"809 Sunset Blvd, Fairview, FL 48535",2020-09-08,Hannah,Female,29
673,2025-06-20,Clothing,124.0,10663, Xander Jackson ,xander.jackson2921@protonmail.com,+1 (856) 723-8271,"860 Hillcrest Ave, Arlington, NY 94778",2020-11-22,George,Female,62
150,2025-04-26,Sports,406.51,10752, Xander Stewart ,xander.stewart5430@protonmail.com,+1 (828) 222-8068,"8433 Sunset Blvd, Riverside, TX 86181",2019-01-19,Alice,Female,63
416,2025-02-22,Sports,155.45,10041,Xena James,xena.james8836@outlook.com,No especificado,"6108 Lakeview Dr, Apt 15, Clinton, FL 37010",2022-03-15,Carlos,Male,47
762,2025-06-14,Clothing,232.88,10792,Riley Howard,riley.howard8954@protonmail.com,No especificado,"6437 Washington Blvd, Fairview, TX 43541",2020-08-15,Carlos,Female,25
603,2025-01-14,Home & Kitchen,219.24,10222,Bob Cruz,bob.cruz9720@aol.com,No especificado,"3522 Oak St, Madison, CA 46611",2020-02-16,Carlos,Male,53
68,2025-04-14,Sports,302.95,10132, Victor Hill ,victor.hill9834@yahoo.com,No especificado,"570 Lakeview Dr, Clinton, FL 37592",2020-09-24,Bob,Male,36
55,2025-08-04,Clothing,No especificado,10272,Liam Young,liam.young0769@yahoo.com,+1 (327) 352-5278," 8075 Washington Blvd, Riverside, NY 63999 ",2022-10-03,Bob,Female,25
225,2025-06-05,Home & Kitchen,489.37,10113,Peter Wright,peter.wright1970@aol.com,+1 (685) 833-2243," 3228 Oak St, Georgetown, IL 53000 ",2022-06-08,Bob,Male,28
877,2025-03-20,Sports,370.61,10753, Gavin Garcia ,gavin.garcia0309@hotmail.com,No especificado," 4261 Hillcrest Ave, Georgetown, TX 37352 ",2020-04-06,Alice,Female,25
572,2025-02-04,Home & Kitchen,179.76,10301,Isaac Reyes,isaac.reyes9397@aol.com,+1 (454) 656-9068,"7733 Oak St, Springfield, IL 07834",2021-03-10,Bob,Female,43
272,2025-03-13,Toys,16.68,10383, Steven Hernandez ,No especificado,+1 (594) 812-4110,"4381 Oak St, Greenville, CA 12936",2019-12-24,Elena,Female,39
378,2025-05-27,Clothing,10.79,10645,Ursula Stewart,ursula.stewart2235@aol.com,No especificado," 7446 Maple Dr, Franklin, NY 69133 ",No especificado,Elena,Female,54
694,2025-08-02,Sports,374.98,10913,Olivia Sanders,olivia.sanders2072@mail.com,+1 (902) 312-1602,"9151 Maple Dr, Apt 44, Georgetown, IL 26620",2021-02-12,Hannah,Female,30
325,2025-06-12,Home & Kitchen,9.91,10588,Paul Martin,paul.martin7659@outlook.com,+1 (656) 316-1161,"6547 Pine Ave, Apt 69, Greenville, CA 45167",2021-10-16,Frank,Male,24
50,2025-05-26,Home & Kitchen,40.5,10391,Erin Sanchez,erin.sanchez7744@outlook.com,+1 (327) 623-2524,No especificado,2021-03-02,Hannah,Male,56
183,2025-07-10,Sports,161.55,10123,Bryan Gutierrez,bryan.gutierrez3982@protonmail.com,+1 (623) 530-5301,"1596 Maple Dr, Apt 82, Fairview, FL 33752",2019-09-05,George,Female,24
504,2025-02-10,Sports,332.9,1070, Caleb Stewart ,caleb.stewart8640@protonmail.com,+1 (507) 787-5680,"4023 Cedar Ln, Franklin, IL 48202",2022-09-27,Frank,Male,45
831,2025-01-14,Home & Kitchen,148.0,10171,Riley Phillips,riley.phillips7572@mail.com,+1 (418) 575-5743,"2340 Elm St, Apt 72, Franklin, FL 01302",2022-10-24,Alice,Female,34
580,2025-08-19,Clothing,201.93,10011,Frank Alvarez,No especificado,+1 (458) 916-5580,"8588 Lakeview Dr, Apt 86, Fairview, TX 52742",2021-04-29,Elena,Female,40
365,2025-05-05,Clothing,9.47,10955,Quinn Brown,quinn.brown8882@aol.com,+1 (300) 963-4571,No especificado,2022-04-29,Bob,Female,55
384,2025-01-21,Electronics,14.57,10664,Isaac Jones,isaac.jones7569@gmail.com,+1 (646) 623-9763,"2865 Cedar Ln, Greenville, FL 89451",2020-01-07,George,Female,53
255,2025-07-01,Home & Kitchen,No especificado,10213, Oscar Reed ,oscar.reed4466@protonmail.com,No especificado," 4973 Lakeview Dr, Apt 40, Fairview, NY 23030 ",2019-10-13,Hannah,Male,24
47,2025-06-09,Clothing,495.71,10163, Lauren Ramos ,lauren.ramos8671@yahoo.com,+1 (903) 690-4849,"3050 Pine Ave, Apt 9, Arlington, FL 62032",2020-10-21,Frank,Female,49
447,2025-08-02,Electronics,487.23,10443,Emily Taylor,emily.taylor6125@yahoo.com,No especificado," 9111 Cedar Ln, Greenville, TX 94380 ",2020-08-10,Carlos,Male,25
651,2025-02-23,Clothing,40.15,10672, Grace Robinson ,grace.robinson3912@yahoo.com,+1 (571) 933-2715,No especificado,2023-04-02,Elena,Female,56
85,2025-01-29,Sports,62.49,10091,No especificado,quinn.nelson5966@yahoo.com,+1 (508) 362-8727,"6876 Sunset Blvd, Apt 37, Greenville, CA 55871",2023-06-24,Alice,Female,30
559,2025-02-15,Sports,13.69,10971,Amber Richardson,amber.richardson2220@yahoo.com,No especificado,"5825 Oak St, Apt 40, Clinton, IL 09398",2023-01-30,George,Female,34
907,2025-08-08,Home & Kitchen,366.03,10114,No especificado,No especificado,No especificado,No especificado,2022-08-05,Frank,Female,27
293,2025-05-28,Sports,336.25,10384, Tyler Brooks ,tyler.brooks0488@protonmail.com,+1 (564) 336-5388,"9267 Oak St, Apt 80, Madison, TX 23489",2023-03-01,Carlos,Male,59
721,2025-07-03,Toys,255.93,10245,No especificado,delilah.morales3324@mail.com,+1 (751) 224-1759,No especificado,2023-09-17,George,Female,32
833,2025-04-24,Sports,388.8,10283,William Howard,william.howard0510@protonmail.com,No especificado,"8454 Washington Blvd, Fairview, TX 11238",2022-07-18,Elena,Female,46
636,2025-04-27,Clothing,238.88,10684, Isabel Perez ,isabel.perez2679@mail.com,No especificado,"4382 Sunset Blvd, Apt 91, Riverside, CA 58267",2023-12-10,Diana,Female,29
